RootFolder,File,RelativePath,DateTime,Counter0,Especie,Note0,Unnamed: 7,Estacion,Year,Month,Day,Time,Hour,Season,Episode_ID,Episode_length
6. Fotos Camaras Trampa,01160059.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:03:20,1,Jabali,598:212|354,,Santuario de anfibios,2022,1,16,23:03:20,23,Verano,598,212|354
6. Fotos Camaras Trampa,01160060.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:03:21,1,Jabali,598:213|354,,Santuario de anfibios,2022,1,16,23:03:21,23,Verano,598,213|354
6. Fotos Camaras Trampa,01160061.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:03:29,1,Jabali,598:214|354,,Santuario de anfibios,2022,1,16,23:03:29,23,Verano,598,214|354
6. Fotos Camaras Trampa,01160062.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:03:30,1,Jabali,598:215|354,,Santuario de anfibios,2022,1,16,23:03:30,23,Verano,598,215|354
6. Fotos Camaras Trampa,01160063.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:03:31,1,Jabali,598:216|354,,Santuario de anfibios,2022,1,16,23:03:31,23,Verano,598,216|354
6. Fotos Camaras Trampa,01160064.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:03:41,1,Jabali,598:217|354,,Santuario de anfibios,2022,1,16,23:03:41,23,Verano,598,217|354
6. Fotos Camaras Trampa,01160065.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:03:41,1,Jabali,598:218|354,,Santuario de anfibios,2022,1,16,23:03:41,23,Verano,598,218|354
6. Fotos Camaras Trampa,01160066.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:03:42,1,Jabali,598:219|354,,Santuario de anfibios,2022,1,16,23:03:42,23,Verano,598,219|354
6. Fotos Camaras Trampa,01160067.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:03:54,1,Jabali,598:220|354,,Santuario de anfibios,2022,1,16,23:03:54,23,Verano,598,220|354
6. Fotos Camaras Trampa,01160068.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:03:55,1,Jabali,598:221|354,,Santuario de anfibios,2022,1,16,23:03:55,23,Verano,598,221|354
6. Fotos Camaras Trampa,01160069.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:03:55,1,Jabali,598:222|354,,Santuario de anfibios,2022,1,16,23:03:55,23,Verano,598,222|354
6. Fotos Camaras Trampa,01160070.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:04:03,1,Jabali,598:223|354,,Santuario de anfibios,2022,1,16,23:04:03,23,Verano,598,223|354
6. Fotos Camaras Trampa,01160071.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:04:04,1,Jabali,598:224|354,,Santuario de anfibios,2022,1,16,23:04:04,23,Verano,598,224|354
6. Fotos Camaras Trampa,01160072.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:04:05,1,Jabali,598:225|354,,Santuario de anfibios,2022,1,16,23:04:05,23,Verano,598,225|354
6. Fotos Camaras Trampa,01160073.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:04:13,1,Jabali,598:226|354,,Santuario de anfibios,2022,1,16,23:04:13,23,Verano,598,226|354
6. Fotos Camaras Trampa,01160074.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:04:13,1,Jabali,598:227|354,,Santuario de anfibios,2022,1,16,23:04:13,23,Verano,598,227|354
6. Fotos Camaras Trampa,01160075.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:04:14,1,Jabali,598:228|354,,Santuario de anfibios,2022,1,16,23:04:14,23,Verano,598,228|354
6. Fotos Camaras Trampa,01160076.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:04:22,1,Jabali,598:229|354,,Santuario de anfibios,2022,1,16,23:04:22,23,Verano,598,229|354
6. Fotos Camaras Trampa,01160077.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:04:22,1,Jabali,598:230|354,,Santuario de anfibios,2022,1,16,23:04:22,23,Verano,598,230|354
6. Fotos Camaras Trampa,01160078.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:04:23,1,Jabali,598:231|354,,Santuario de anfibios,2022,1,16,23:04:23,23,Verano,598,231|354
6. Fotos Camaras Trampa,01160079.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:04:31,1,Jabali,598:232|354,,Santuario de anfibios,2022,1,16,23:04:31,23,Verano,598,232|354
6. Fotos Camaras Trampa,01160080.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:04:31,1,Jabali,598:233|354,,Santuario de anfibios,2022,1,16,23:04:31,23,Verano,598,233|354
6. Fotos Camaras Trampa,01160081.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:04:32,1,Jabali,598:234|354,,Santuario de anfibios,2022,1,16,23:04:32,23,Verano,598,234|354
6. Fotos Camaras Trampa,01160085.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:04:52,1,Jabali,598:238|354,,Santuario de anfibios,2022,1,16,23:04:52,23,Verano,598,238|354
6. Fotos Camaras Trampa,01160086.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:04:53,1,Jabali,598:239|354,,Santuario de anfibios,2022,1,16,23:04:53,23,Verano,598,239|354
6. Fotos Camaras Trampa,01160088.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:05:02,1,Jabali,598:241|354,,Santuario de anfibios,2022,1,16,23:05:02,23,Verano,598,241|354
6. Fotos Camaras Trampa,01160089.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:05:02,1,Jabali,598:242|354,,Santuario de anfibios,2022,1,16,23:05:02,23,Verano,598,242|354
6. Fotos Camaras Trampa,01160090.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:05:03,1,Jabali,598:243|354,,Santuario de anfibios,2022,1,16,23:05:03,23,Verano,598,243|354
6. Fotos Camaras Trampa,01160091.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:05:12,1,Jabali,598:244|354,,Santuario de anfibios,2022,1,16,23:05:12,23,Verano,598,244|354
6. Fotos Camaras Trampa,01160092.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:05:13,1,Jabali,598:245|354,,Santuario de anfibios,2022,1,16,23:05:13,23,Verano,598,245|354
6. Fotos Camaras Trampa,01160093.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:05:13,1,Jabali,598:246|354,,Santuario de anfibios,2022,1,16,23:05:13,23,Verano,598,246|354
6. Fotos Camaras Trampa,01160094.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:05:22,1,Jabali,598:247|354,,Santuario de anfibios,2022,1,16,23:05:22,23,Verano,598,247|354
6. Fotos Camaras Trampa,01160095.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:05:22,1,Jabali,598:248|354,,Santuario de anfibios,2022,1,16,23:05:22,23,Verano,598,248|354
6. Fotos Camaras Trampa,01160096.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:05:23,1,Jabali,598:249|354,,Santuario de anfibios,2022,1,16,23:05:23,23,Verano,598,249|354
6. Fotos Camaras Trampa,01160097.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:05:42,1,Jabali,598:250|354,,Santuario de anfibios,2022,1,16,23:05:42,23,Verano,598,250|354
6. Fotos Camaras Trampa,01160098.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:05:43,1,Jabali,598:251|354,,Santuario de anfibios,2022,1,16,23:05:43,23,Verano,598,251|354
6. Fotos Camaras Trampa,01160099.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:05:43,1,Jabali,598:252|354,,Santuario de anfibios,2022,1,16,23:05:43,23,Verano,598,252|354
6. Fotos Camaras Trampa,01160100.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:05:54,1,Jabali,598:253|354,,Santuario de anfibios,2022,1,16,23:05:54,23,Verano,598,253|354
6. Fotos Camaras Trampa,01160101.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:05:55,1,Jabali,598:254|354,,Santuario de anfibios,2022,1,16,23:05:55,23,Verano,598,254|354
6. Fotos Camaras Trampa,01160102.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:05:56,1,Jabali,598:255|354,,Santuario de anfibios,2022,1,16,23:05:56,23,Verano,598,255|354
6. Fotos Camaras Trampa,01160103.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:06:03,1,Jabali,598:256|354,,Santuario de anfibios,2022,1,16,23:06:03,23,Verano,598,256|354
6. Fotos Camaras Trampa,01160104.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:06:04,1,Jabali,598:257|354,,Santuario de anfibios,2022,1,16,23:06:04,23,Verano,598,257|354
6. Fotos Camaras Trampa,01160105.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:06:05,1,Jabali,598:258|354,,Santuario de anfibios,2022,1,16,23:06:05,23,Verano,598,258|354
6. Fotos Camaras Trampa,01160106.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:06:13,1,Jabali,598:259|354,,Santuario de anfibios,2022,1,16,23:06:13,23,Verano,598,259|354
6. Fotos Camaras Trampa,01160107.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:06:13,1,Jabali,598:260|354,,Santuario de anfibios,2022,1,16,23:06:13,23,Verano,598,260|354
6. Fotos Camaras Trampa,01160108.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:06:14,1,Jabali,598:261|354,,Santuario de anfibios,2022,1,16,23:06:14,23,Verano,598,261|354
6. Fotos Camaras Trampa,01160109.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:06:22,1,Jabali,598:262|354,,Santuario de anfibios,2022,1,16,23:06:22,23,Verano,598,262|354
6. Fotos Camaras Trampa,01160110.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:06:22,1,Jabali,598:263|354,,Santuario de anfibios,2022,1,16,23:06:22,23,Verano,598,263|354
6. Fotos Camaras Trampa,01160111.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:06:23,1,Jabali,598:264|354,,Santuario de anfibios,2022,1,16,23:06:23,23,Verano,598,264|354
6. Fotos Camaras Trampa,01160112.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:06:31,1,Jabali,598:265|354,,Santuario de anfibios,2022,1,16,23:06:31,23,Verano,598,265|354
6. Fotos Camaras Trampa,01160115.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:06:40,1,Jabali,598:268|354,,Santuario de anfibios,2022,1,16,23:06:40,23,Verano,598,268|354
6. Fotos Camaras Trampa,01160116.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:06:41,1,Jabali,598:269|354,,Santuario de anfibios,2022,1,16,23:06:41,23,Verano,598,269|354
6. Fotos Camaras Trampa,01160117.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:06:42,1,Jabali,598:270|354,,Santuario de anfibios,2022,1,16,23:06:42,23,Verano,598,270|354
6. Fotos Camaras Trampa,01160118.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:06:50,1,Jabali,598:271|354,,Santuario de anfibios,2022,1,16,23:06:50,23,Verano,598,271|354
6. Fotos Camaras Trampa,01160119.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:06:51,1,Jabali,598:272|354,,Santuario de anfibios,2022,1,16,23:06:51,23,Verano,598,272|354
6. Fotos Camaras Trampa,01160120.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:06:52,1,Jabali,598:273|354,,Santuario de anfibios,2022,1,16,23:06:52,23,Verano,598,273|354
6. Fotos Camaras Trampa,01160121.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:07:00,1,Jabali,598:274|354,,Santuario de anfibios,2022,1,16,23:07:00,23,Verano,598,274|354
6. Fotos Camaras Trampa,01160122.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:07:01,1,Jabali,598:275|354,,Santuario de anfibios,2022,1,16,23:07:01,23,Verano,598,275|354
6. Fotos Camaras Trampa,01160123.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:07:01,1,Jabali,598:276|354,,Santuario de anfibios,2022,1,16,23:07:01,23,Verano,598,276|354
6. Fotos Camaras Trampa,01160124.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:07:09,1,Jabali,598:277|354,,Santuario de anfibios,2022,1,16,23:07:09,23,Verano,598,277|354
6. Fotos Camaras Trampa,01160125.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:07:10,1,Jabali,598:278|354,,Santuario de anfibios,2022,1,16,23:07:10,23,Verano,598,278|354
6. Fotos Camaras Trampa,01160126.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:07:11,1,Jabali,598:279|354,,Santuario de anfibios,2022,1,16,23:07:11,23,Verano,598,279|354
6. Fotos Camaras Trampa,01160127.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:07:20,1,Jabali,598:280|354,,Santuario de anfibios,2022,1,16,23:07:20,23,Verano,598,280|354
6. Fotos Camaras Trampa,01160128.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:07:20,1,Jabali,598:281|354,,Santuario de anfibios,2022,1,16,23:07:20,23,Verano,598,281|354
6. Fotos Camaras Trampa,01160129.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:07:21,1,Jabali,598:282|354,,Santuario de anfibios,2022,1,16,23:07:21,23,Verano,598,282|354
6. Fotos Camaras Trampa,01160130.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:07:29,1,Jabali,598:283|354,,Santuario de anfibios,2022,1,16,23:07:29,23,Verano,598,283|354
6. Fotos Camaras Trampa,01160131.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:07:29,1,Jabali,598:284|354,,Santuario de anfibios,2022,1,16,23:07:29,23,Verano,598,284|354
6. Fotos Camaras Trampa,01160132.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:07:30,1,Jabali,598:285|354,,Santuario de anfibios,2022,1,16,23:07:30,23,Verano,598,285|354
6. Fotos Camaras Trampa,01160133.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:07:38,1,Jabali,598:286|354,,Santuario de anfibios,2022,1,16,23:07:38,23,Verano,598,286|354
6. Fotos Camaras Trampa,01160134.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:07:39,1,Jabali,598:287|354,,Santuario de anfibios,2022,1,16,23:07:39,23,Verano,598,287|354
6. Fotos Camaras Trampa,01160135.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:07:40,1,Jabali,598:288|354,,Santuario de anfibios,2022,1,16,23:07:40,23,Verano,598,288|354
6. Fotos Camaras Trampa,01160136.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:07:48,1,Jabali,598:289|354,,Santuario de anfibios,2022,1,16,23:07:48,23,Verano,598,289|354
6. Fotos Camaras Trampa,01160137.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:07:49,1,Jabali,598:290|354,,Santuario de anfibios,2022,1,16,23:07:49,23,Verano,598,290|354
6. Fotos Camaras Trampa,01160138.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:07:50,1,Jabali,598:291|354,,Santuario de anfibios,2022,1,16,23:07:50,23,Verano,598,291|354
6. Fotos Camaras Trampa,01160139.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:07:58,1,Jabali,598:292|354,,Santuario de anfibios,2022,1,16,23:07:58,23,Verano,598,292|354
6. Fotos Camaras Trampa,01160140.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:07:58,1,Jabali,598:293|354,,Santuario de anfibios,2022,1,16,23:07:58,23,Verano,598,293|354
6. Fotos Camaras Trampa,01160141.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:07:59,1,Jabali,598:294|354,,Santuario de anfibios,2022,1,16,23:07:59,23,Verano,598,294|354
6. Fotos Camaras Trampa,01160142.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:08:07,1,Jabali,598:295|354,,Santuario de anfibios,2022,1,16,23:08:07,23,Verano,598,295|354
6. Fotos Camaras Trampa,01160143.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:08:08,1,Jabali,598:296|354,,Santuario de anfibios,2022,1,16,23:08:08,23,Verano,598,296|354
6. Fotos Camaras Trampa,01160144.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:08:08,1,Jabali,598:297|354,,Santuario de anfibios,2022,1,16,23:08:08,23,Verano,598,297|354
6. Fotos Camaras Trampa,01160145.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:08:16,1,Jabali,598:298|354,,Santuario de anfibios,2022,1,16,23:08:16,23,Verano,598,298|354
6. Fotos Camaras Trampa,01160146.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:08:17,1,Jabali,598:299|354,,Santuario de anfibios,2022,1,16,23:08:17,23,Verano,598,299|354
6. Fotos Camaras Trampa,01160147.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:08:18,1,Jabali,598:300|354,,Santuario de anfibios,2022,1,16,23:08:18,23,Verano,598,300|354
6. Fotos Camaras Trampa,01160148.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:08:26,1,Jabali,598:301|354,,Santuario de anfibios,2022,1,16,23:08:26,23,Verano,598,301|354
6. Fotos Camaras Trampa,01160149.JPG,4. Proyecto Fauna FMA (Dic 2021-Mar 2022)\Campaña Primavera-Verano 2021-2022\E6. Santuario Anfibios OK\A11 OK\103EK113,2022-01-16 23:08:27,1,Jabali,598:302|354,,Santuario de anfibios,2022,1,16,23:08:27,23,Verano,598,302|354
