DataPackage,Deployments,RootFolder,File,RelativePath,DateTime,mediaID,deploymentID,captureMethod,timestamp,filePath,filePublic,fileName,fileMediatype,exifData,favorite,mediaComments,observationID,eventID,eventStart,eventEnd,observationLevel,observationType,cameraSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments,reviewOutcome,datetime_corrected,valid_date,valid_time_of_day,repair_method,repair_anchor_source
,TC10_M3.2,Primavera-verano 2025-2026,11130179.JPG,TC10_M3.2, 2025-11-13 00:37:14,e84f5830-da98-48ba-a993-d9a4fc9d6a56,,,,,false,,image/jpeg,,false,,63ae2f54-8b13-40e2-85c3-e4591c7c1372,,,,,animal,,Lycalopex culpaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3307,,Zorro culpeo,corrected,2025-11-13 00:37:14,True,True,none,
,TC10_M3.2,Primavera-verano 2025-2026,11130181.JPG,TC10_M3.2, 2025-11-13 00:37:34,65234709-e290-473d-a9d1-165b7b4c5917,,,,,false,,image/jpeg,,false,,354f86e1-9f02-4e03-b8b4-57b3d545cf45,,,,,animal,,Lycalopex culpaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3147,,Zorro culpeo,confirmed,2025-11-13 00:37:34,True,True,none,
,TC10_M3.2,Primavera-verano 2025-2026,11130182.JPG,TC10_M3.2, 2025-11-13 00:37:35,dfdc47d8-bd32-4fa9-920d-5320a9609fdd,,,,,false,,image/jpeg,,false,,ad4b44b7-9517-4685-b873-6c512e7d5bf5,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3212,,No reconocible,corrected,2025-11-13 00:37:35,True,True,none,
,TC10_M3.2,Primavera-verano 2025-2026,11190193.JPG,TC10_M3.2, 2025-11-19 22:46:19,57923536-9129-45cc-930d-48bcd2fed6e6,,,,,false,,image/jpeg,,false,,d85594e7-f6d4-4234-b31d-b3c32a4c894d,,,,,animal,,Lycalopex culpaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.322,,Zorro culpeo,corrected,2025-11-19 22:46:19,True,True,none,
,TC10_M3.2,Primavera-verano 2025-2026,11190194.JPG,TC10_M3.2, 2025-11-19 22:46:20,44e48798-ea1f-456c-a9ef-cd9bbca67d95,,,,,false,,image/jpeg,,false,,14ece775-31f1-4037-a4b3-1aed8949532a,,,,,animal,,Lycalopex culpaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3205,,Zorro culpeo,confirmed,2025-11-19 22:46:20,True,True,none,
,TC10_M3.2,Primavera-verano 2025-2026,11190195.JPG,TC10_M3.2, 2025-11-19 22:46:21,6be8ea15-dd14-4b03-9b3e-fa55f31bd4cb,,,,,false,,image/jpeg,,false,,3f70ba9c-12d0-4b05-af2b-61326817f98c,,,,,animal,,Lycalopex culpaeus,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3119,,Zorro culpeo,corrected,2025-11-19 22:46:21,True,True,none,
,TC10_M3.2,Primavera-verano 2025-2026,11210197.JPG,TC10_M3.2, 2025-11-21 16:14:46,5a6125ce-3262-4ef1-8881-85a3d195e3ab,,,,,false,,image/jpeg,,false,,0e641d2a-6ec1-4dfe-88a4-e04cb17125a1,,,,,animal,,Canis lupus familiaris,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3463,,Perro,confirmed,2025-11-21 16:14:46,True,True,none,
,TC10_M3.2,Primavera-verano 2025-2026,11210198.JPG,TC10_M3.2, 2025-11-21 16:14:46,f40d439c-f744-4238-abff-34e91a78bedd,,,,,false,,image/jpeg,,false,,d00623d4-5ec2-40a0-ba20-9f7f1cbd2d02,,,,,animal,,Canis lupus familiaris,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3325,,Perro,corrected,2025-11-21 16:14:46,True,True,none,
,TC10_M3.2,Primavera-verano 2025-2026,11210201.JPG,TC10_M3.2, 2025-11-21 20:22:41,347f156d-b9e1-4267-8b0b-ce66ba203e50,,,,,false,,image/jpeg,,false,,6641844a-0eac-4d6f-ae45-4afe4e6dc9b5,,,,,animal,,Puma concolor,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3244,,Puma,corrected,2025-11-21 20:22:41,True,True,none,
,TC10_M3.2,Primavera-verano 2025-2026,11210202.JPG,TC10_M3.2, 2025-11-21 20:22:42,e36f3dfe-faf2-475b-8b15-e02491f40e15,,,,,false,,image/jpeg,,false,,71ec54cf-190f-4764-8055-619c0559377c,,,,,animal,,Puma concolor,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3245,,Puma,corrected,2025-11-21 20:22:42,True,True,none,
,TC10_M3.2,Primavera-verano 2025-2026,11210203.JPG,TC10_M3.2, 2025-11-21 20:22:42,0fcd14c9-8d77-4da0-8708-c72d512e6f60,,,,,false,,image/jpeg,,false,,b0847dbe-3550-48f0-8cf1-4a110baf9d74,,,,,animal,,Puma concolor,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3257,,Puma,corrected,2025-11-21 20:22:42,True,True,none,
,TC10_M3.2,Primavera-verano 2025-2026,11250214.JPG,TC10_M3.2, 2025-11-25 12:49:57,3e904ab0-fd68-4c57-b46b-b97f28b3b04f,,,,,false,,image/jpeg,,false,,5ad64aa1-23d1-4ddd-acd0-fd89dd20fc62,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3057,,No es un animal,corrected,2025-11-25 12:49:57,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,07050002.JPG,TC11_M15.2, 2025-07-05 00:58:58,529ae806-cb43-401d-9566-aba1a5d21f56,,,,,false,,image/jpeg,,false,,5a08ecb5-aac2-4ad8-bf6f-904d83a9bc7c,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3004,,No es un animal,corrected,2025-07-05 00:58:58,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,07050007.JPG,TC11_M15.2, 2025-07-05 01:06:19,d91e8cb3-6c1a-4a37-8d94-0e43b3e27db9,,,,,false,,image/jpeg,,false,,05c4ed21-710c-4ec4-974b-acc109d966ba,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2818,,No es un animal,corrected,2025-07-05 01:06:19,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,07050013.JPG,TC11_M15.2, 2025-07-05 01:25:07,97518394-d7a7-4cbf-ad9e-884e62103411,,,,,false,,image/jpeg,,false,,95172010-5fde-4e70-8e1f-ea442894f4fd,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.277,,No es un animal,corrected,2025-07-05 01:25:07,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,07050041.JPG,TC11_M15.2, 2025-07-05 02:04:39,bc010c2a-d251-441c-88ee-47a3fef46692,,,,,false,,image/jpeg,,false,,71c04ce8-ba08-4ae4-b2f5-0588e1bd9da9,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2922,,No es un animal,corrected,2025-07-05 02:04:39,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,07050058.JPG,TC11_M15.2, 2025-07-05 03:12:36,6d76a5c3-d280-4532-bf69-5c32cd070d9e,,,,,false,,image/jpeg,,false,,da905cce-2f57-4a13-a37f-64388463a105,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2835,,No es un animal,corrected,2025-07-05 03:12:36,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,07050062.JPG,TC11_M15.2, 2025-07-05 03:17:47,3b17434e-6207-4136-8a1f-ac32207e11fe,,,,,false,,image/jpeg,,false,,41e496a4-386f-4d35-86b0-f5c69f9aac08,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2867,,No es un animal,corrected,2025-07-05 03:17:47,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,07050065.JPG,TC11_M15.2, 2025-07-05 03:22:44,941033ab-0b43-4fb9-b3ca-e52da647b5ae,,,,,false,,image/jpeg,,false,,93942777-4ff7-4f62-a7f7-d8a45de78a90,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2988,,No es un animal,corrected,2025-07-05 03:22:44,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,07050090.JPG,TC11_M15.2, 2025-07-05 04:19:36,578e9780-8ca7-4aa0-b1a2-41cdf4213efd,,,,,false,,image/jpeg,,false,,fbabea49-b9df-4e22-ad3c-81ccf381a9a9,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2919,,No es un animal,corrected,2025-07-05 04:19:36,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,07050101.JPG,TC11_M15.2, 2025-07-05 04:58:37,c69c8684-1143-4db0-a288-daf1de1f75c6,,,,,false,,image/jpeg,,false,,b8bb3e69-2e74-43f2-b38e-af68eca5a921,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2954,,No es un animal,corrected,2025-07-05 04:58:37,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,07050154.JPG,TC11_M15.2, 2025-07-05 10:36:29,9b0d851a-7402-40e7-a748-d540ce0e6a6f,,,,,false,,image/jpeg,,false,,fff83c67-5d60-4815-8bbc-469ec9fcdb2c,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.268,,No es un animal,corrected,2025-07-05 10:36:29,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,07090181.JPG,TC11_M15.2, 2025-07-09 09:14:02,60ff4664-6769-41ad-a64c-fd7f6a17f485,,,,,false,,image/jpeg,,false,,00d283de-a5f0-4f97-9eb0-b0b073210f8f,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3093,,Jabali,confirmed,2025-07-09 09:14:02,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,07090182.JPG,TC11_M15.2, 2025-07-09 09:14:02,8df36604-339a-4f9a-a3ca-64f6892d83e0,,,,,false,,image/jpeg,,false,,ee66d33f-a66f-4f07-a7cd-45a10f5c3456,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3179,,Jabali,corrected,2025-07-09 09:14:02,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,07090183.JPG,TC11_M15.2, 2025-07-09 09:14:03,b6f49e3a-674b-48a5-8c36-04a1efab8111,,,,,false,,image/jpeg,,false,,fa7162a7-6ca5-4fe8-b367-869aa0528e2c,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3314,,Jabali,confirmed,2025-07-09 09:14:03,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,07090185.JPG,TC11_M15.2, 2025-07-09 09:15:47,ddcd9d00-181c-49ef-9093-e005a4e62366,,,,,false,,image/jpeg,,false,,e43a0c03-67d7-441c-a18b-4ede785c0da8,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3324,,Jabali,confirmed,2025-07-09 09:15:47,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,07090186.JPG,TC11_M15.2, 2025-07-09 09:15:47,ba419281-5fbe-47a7-9cc4-1c623b5d7b78,,,,,false,,image/jpeg,,false,,12d1e37a-721b-4828-9463-9cca84c25346,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3308,,Jabali,corrected,2025-07-09 09:15:47,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,07090187.JPG,TC11_M15.2, 2025-07-09 09:15:48,e34219b4-f003-467b-87d0-f7022272d3ee,,,,,false,,image/jpeg,,false,,1d3d7999-9965-43b8-8d3a-882cc370dc0b,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3395,,Jabali,corrected,2025-07-09 09:15:48,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,07090189.JPG,TC11_M15.2, 2025-07-09 09:16:36,71dd813a-4903-4edc-b646-1813b1bd2cae,,,,,false,,image/jpeg,,false,,708b8972-9302-4dc3-bd60-8c1f8dcd37f7,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3306,,Jabali,confirmed,2025-07-09 09:16:36,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,07090190.JPG,TC11_M15.2, 2025-07-09 09:16:37,0ac80c77-ffad-46b2-9cb0-a98e6b3057c4,,,,,false,,image/jpeg,,false,,c7cebe60-102d-4308-b66f-5698984e8171,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3064,,Jabali,confirmed,2025-07-09 09:16:37,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,07090191.JPG,TC11_M15.2, 2025-07-09 09:16:37,35da1f8b-0d85-449d-8aec-7899b9e3d73f,,,,,false,,image/jpeg,,false,,28bc76b7-840a-4aeb-ab0e-9d0d60b3cdc8,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3085,,Jabali,corrected,2025-07-09 09:16:37,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,07090193.JPG,TC11_M15.2, 2025-07-09 09:16:59,7d466a97-ae16-4e1d-b05f-1fdab0721ce9,,,,,false,,image/jpeg,,false,,d5d54671-307b-49ad-aa98-123bdc906f85,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3327,,Jabali,confirmed,2025-07-09 09:16:59,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,07090194.JPG,TC11_M15.2, 2025-07-09 09:16:59,c9a6a063-2807-4be5-b95f-6c26823698f1,,,,,false,,image/jpeg,,false,,fdd92583-1ed2-43d3-a443-8740ab4f1a54,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3274,,Jabali,corrected,2025-07-09 09:16:59,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,07090195.JPG,TC11_M15.2, 2025-07-09 09:17:00,03cad062-7cb4-4f94-9e7e-9f0518bd9d9e,,,,,false,,image/jpeg,,false,,57c6baf7-c778-4458-873c-92e625078680,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3185,,Jabali,corrected,2025-07-09 09:17:00,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,07090198.JPG,TC11_M15.2, 2025-07-09 09:21:27,549eaca2-6407-416a-a01a-84e2767e3102,,,,,false,,image/jpeg,,false,,bc185f04-bbe9-41fa-a611-e72f5ae01156,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3307,,Jabali,confirmed,2025-07-09 09:21:27,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,07090199.JPG,TC11_M15.2, 2025-07-09 09:21:27,54bf6c62-83eb-4e79-8559-32becb302e9f,,,,,false,,image/jpeg,,false,,c1af442f-9a92-49d1-8ee9-30078e1afb4a,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3211,,Jabali,confirmed,2025-07-09 09:21:27,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,07090201.JPG,TC11_M15.2, 2025-07-09 09:21:47,9db27569-eee6-4b6b-8c4f-94e9f71e17c0,,,,,false,,image/jpeg,,false,,0fe77e96-6220-4a73-b03c-5a26e8f97853,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3255,,Jabali,corrected,2025-07-09 09:21:47,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,07090202.JPG,TC11_M15.2, 2025-07-09 09:21:48,990a03cc-3bd1-4aa5-8414-b68b7cda3117,,,,,false,,image/jpeg,,false,,2920aec5-9d5c-4c71-9314-d75ddb0da2e9,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3067,,Jabali,confirmed,2025-07-09 09:21:48,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,07090203.JPG,TC11_M15.2, 2025-07-09 09:21:49,537fee77-4d1a-4da7-8d72-7b424111062f,,,,,false,,image/jpeg,,false,,b78c3c50-4b27-47f5-9d2d-48ac12ad625a,,,,,animal,,Sus scrofa,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3289,,Jabali,confirmed,2025-07-09 09:21:49,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,08070349.JPG,TC11_M15.2, 2025-08-07 12:14:59,f4f9ac6e-f932-4184-9fca-a450e1774907,,,,,false,,image/jpeg,,false,,452fcd48-22f5-4d0e-91af-a9c69257abd2,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.316,,No es un animal,corrected,2025-08-07 12:14:59,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,08070385.JPG,TC11_M15.2, 2025-08-07 12:38:16,503d7875-d6d9-4b19-aaa8-0918e9469f12,,,,,false,,image/jpeg,,false,,8b6247de-5356-43d3-a296-67dcaa1e7441,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2935,,No es un animal,corrected,2025-08-07 12:38:16,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,08070386.JPG,TC11_M15.2, 2025-08-07 12:38:17,9fcede8c-10ae-432b-a0e1-f2f0ba78e9e2,,,,,false,,image/jpeg,,false,,2d64a468-e595-4903-ab7f-c6dd55042b04,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2941,,No es un animal,corrected,2025-08-07 12:38:17,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,08070387.JPG,TC11_M15.2, 2025-08-07 12:38:18,1f41dd4a-a3c2-47e2-8000-d354fb2916bf,,,,,false,,image/jpeg,,false,,1d137423-9b2d-4d72-8f3b-afeb4747b6fe,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3152,,No es un animal,corrected,2025-08-07 12:38:18,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,08070389.JPG,TC11_M15.2, 2025-08-07 12:38:41,efb25f87-4a17-4eca-94ef-4e0fef3232e4,,,,,false,,image/jpeg,,false,,5333af97-a8c1-43c1-8728-fb7015c1e053,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2969,,No es un animal,corrected,2025-08-07 12:38:41,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,08070390.JPG,TC11_M15.2, 2025-08-07 12:38:41,64acc2db-57b5-43c0-80da-8c3d873844d1,,,,,false,,image/jpeg,,false,,ef671d65-e8f1-4370-add1-fb95e9401559,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2911,,No es un animal,corrected,2025-08-07 12:38:41,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,08070391.JPG,TC11_M15.2, 2025-08-07 12:38:42,a78d324c-9433-4e0c-aa22-368d3d7a5a74,,,,,false,,image/jpeg,,false,,6f99f2f6-efb9-4dbe-ac57-ed3dd94fdf8a,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2882,,No es un animal,corrected,2025-08-07 12:38:42,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,08070395.JPG,TC11_M15.2, 2025-08-07 12:39:11,db3028d1-4409-4873-be0b-bcf385e6da6b,,,,,false,,image/jpeg,,false,,5037b0bd-2ff5-44f7-a6e9-beb47ee3fda4,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3002,,No es un animal,corrected,2025-08-07 12:39:11,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,08070398.JPG,TC11_M15.2, 2025-08-07 12:40:09,db9efad1-9133-449a-b1b5-0d283a977b00,,,,,false,,image/jpeg,,false,,eff46314-935c-4f52-8750-8a9fdfef962e,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2916,,No es un animal,corrected,2025-08-07 12:40:09,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,08070405.JPG,TC11_M15.2, 2025-08-07 12:44:08,cb89b36f-76c0-4379-8294-b00205cab3c9,,,,,false,,image/jpeg,,false,,6dd01418-cf25-4cfd-a16b-992a3740c34a,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.313,,No es un animal,corrected,2025-08-07 12:44:08,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,08070406.JPG,TC11_M15.2, 2025-08-07 12:44:08,9fee1ce7-f5a9-4ceb-bbdb-c5990fee5464,,,,,false,,image/jpeg,,false,,a081325a-c978-4271-bd6e-1bd2e955ffa7,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3094,,No es un animal,corrected,2025-08-07 12:44:08,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,08070407.JPG,TC11_M15.2, 2025-08-07 12:44:09,22ef67aa-14bc-4a39-9f09-6066c311e06c,,,,,false,,image/jpeg,,false,,2d4ef9d6-a98b-4b5b-ab71-1562c940de25,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.3145,,No es un animal,corrected,2025-08-07 12:44:09,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,08070421.JPG,TC11_M15.2, 2025-08-07 12:51:27,1bbdd87e-60ef-445f-87a9-1936786f0767,,,,,false,,image/jpeg,,false,,ceecb3ec-546b-4c73-9525-e84040d01130,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2879,,No es un animal,corrected,2025-08-07 12:51:27,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,08070433.JPG,TC11_M15.2, 2025-08-07 13:16:34,12ce144d-7b50-4435-8bcb-7eef28cfffd1,,,,,false,,image/jpeg,,false,,44cdea17-9175-4d3a-bd78-08b5c9e97d8d,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2746,,No es un animal,corrected,2025-08-07 13:16:34,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,08070435.JPG,TC11_M15.2, 2025-08-07 13:16:36,8aadb154-8620-4d83-84f3-bf6de352b381,,,,,false,,image/jpeg,,false,,b808f071-8e09-42f2-ace2-353ae481afad,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2807,,No es un animal,corrected,2025-08-07 13:16:36,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,08070437.JPG,TC11_M15.2, 2025-08-07 13:17:00,5d171b51-4cdb-4430-9f5a-0fb8775b93c1,,,,,false,,image/jpeg,,false,,2a3bcef5-285f-46c6-901e-278ec4eedd86,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.281,,No es un animal,corrected,2025-08-07 13:17:00,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,08070441.JPG,TC11_M15.2, 2025-08-07 13:18:14,f97240d4-0430-4434-8f65-4e5d8805c672,,,,,false,,image/jpeg,,false,,a366365c-f63a-4059-b33a-3c4183ca6469,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.267,,No es un animal,corrected,2025-08-07 13:18:14,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,08070442.JPG,TC11_M15.2, 2025-08-07 13:18:15,2b8d1f07-f8fa-42d1-9586-d0f245fc23f7,,,,,false,,image/jpeg,,false,,f53b15e0-8c5b-4f17-b075-84f141147700,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2733,,No es un animal,corrected,2025-08-07 13:18:15,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,08070445.JPG,TC11_M15.2, 2025-08-07 13:19:40,1acf8e6e-8674-4c08-a16f-7cf3d07a65b5,,,,,false,,image/jpeg,,false,,a13129a7-589d-44a3-a298-d2f43fec46b7,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2809,,No es un animal,corrected,2025-08-07 13:19:40,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,08070446.JPG,TC11_M15.2, 2025-08-07 13:19:40,ac20e1dd-a8f2-40b0-b440-e92428555811,,,,,false,,image/jpeg,,false,,5cd64774-18b2-4535-88c5-2bd0284a2d8b,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.285,,No es un animal,corrected,2025-08-07 13:19:40,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,08070447.JPG,TC11_M15.2, 2025-08-07 13:19:41,5664322f-4cbb-417e-b7cf-d213cda3b27d,,,,,false,,image/jpeg,,false,,3fff3d4e-87f7-4c33-a873-ccaf7d7838a5,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2878,,No es un animal,corrected,2025-08-07 13:19:41,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,08070450.JPG,TC11_M15.2, 2025-08-07 13:25:34,be97d085-4136-41c5-ba28-ccd3c756f11f,,,,,false,,image/jpeg,,false,,3fdcdd9d-f5eb-4461-b3fa-d11855d1b8f7,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2887,,No es un animal,corrected,2025-08-07 13:25:34,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,08070451.JPG,TC11_M15.2, 2025-08-07 13:25:35,cf0a714d-0b43-426d-a46f-7cad07c8dec6,,,,,false,,image/jpeg,,false,,c20e8995-f6b8-4a9c-8823-5f4039c26b00,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2801,,No es un animal,corrected,2025-08-07 13:25:35,True,True,none,
,TC11_M15.2,Primavera-verano 2025-2026,08070466.JPG,TC11_M15.2, 2025-08-07 13:33:06,ec49fc67-08d0-47de-91e6-8e7a3313fa78,,,,,false,,image/jpeg,,false,,ac436b90-da0d-4424-868d-ef3d094a8922,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot + human review,2026-04-14T17:35:57,0.2701,,No reconocible,confirmed,2025-08-07 13:33:06,True,True,none,
